dataset,status,n_features,refinement_type,r2,rmse,complexity,complexity_original,complexity_simplified,seconds,error,noise_strength,expr,expr_simplified
feynman_test_5,ok,4,NoRef,0.9641618462386926,0.5840863234139523,68,68,68,11.845063924789429,,0.1,(0.681 + (8.82 * abs((((-4.36 + sin((-0.29300000000000004 + (0.3 * tan((-0.877 + (79.9 * ((-6.0600000000000005 + (-0.06340000000000001 * sqrt((6.3500000000000005 + (-1.96 * (-3.23468266994482 + (1.6591241874943665 * x_0))))))))**2))))))) + (-0.0117 + (0.5820000000000001 * inv((-0.436 + (-0.0882 * (-3.5243486716001864 + (1.7355707966666627 * x_2)))))))) * (((-2.7800000000000002 + (-3.5715645968617267 + (1.7740534831014714 * x_3))) + (-0.8560000000000001 + (2.04 * inv((-0.21000000000000002 + (-0.0488 * (-3.463507310340305 + (1.7558292590522568 * x_1)))))))) * (-0.008 + (-0.0036899999999999997 * (-3.23468266994482 + (1.6591241874943665 * x_0))))))))),8.82*Abs((0.0061221682518542119*x_0 - 0.0039359790520963843)*(-1.7740534831014714*x_3 + 7.207564596861727 + 2.04/(0.085684467841750137*x_1 + 0.040980843255393126))*(-sin(0.3*tan(79.9*(0.06340000000000001*sqrt(12.689978033091847 - 3.2518834074889583*x_0) + 6.0600000000000005)**2 - 0.877) - 0.29300000000000004) + 4.3717 + 0.5820000000000001/(0.15307734426599965*x_2 + 0.12515244716486356))) + 0.681
feynman_test_6,ok,7,NoRef,0.5563995435268554,0.34123381918049167,74,74,74,8.73572587966919,,0.1,((-0.0267 + (0.0849 * abs(((8.76 + (1.04 * (-3.4949213836164295 + (1.7467222493641044 * x_6)))) + (((-1.32 + ((-0.10500000000000001 + (-3.464097052656947 + (1.740799776652784 * x_5))))**3) * (0.167 + (-0.14800000000000002 * (-3.449152718312042 + (1.6976979855860372 * x_4))))) * (((-85.60000000000001 + cos((59.5 * (-3.51997998884813 + (1.7280743807208145 * x_2))))) + ((((9.870000000000001 + (0.874 * (-3.464097052656947 + (1.740799776652784 * x_5)))) * (-0.049300000000000004 + (6.59 * (-3.4017177863831747 + (1.6461681118362466 * x_3))))) - (0.00711 + (67.4 * (-3.495416236538771 + (1.7382917673746647 * x_1))))) + (0.73 + (-74.8 * (-3.564003084010684 + (1.7270366227340548 * x_0)))))) * (0.168 + (-0.00938 * inv((0.062000000000000006 + (-0.00958 * (-3.464097052656947 + (1.740799776652784 * x_5))))))))))))) + (-0.0046099999999999995 + (0.385 * exp((-0.0059499999999999996 + (-0.006889999999999999 * (-3.51997998884813 + (1.7280743807208145 * x_2)))))))),0.0849*Abs(1.8165911393386686*x_6 + (0.168 - 0.00938/(0.095186049764453558 - 0.01667686186033367*x_5))*(0.6774746023101823 - 0.25125930186673354*x_4)*((1.740799776652784*x_5 - 3.569097052656947)**3 - 1.32)*(-129.18233938050729*x_0 - 117.16086512105241*x_1 + (10.848247857000865*x_3 - 22.466620212265121)*(1.521459004794533*x_5 + 6.842379175977829) + cos(102.82042565288846*x_2 - 209.438809336464) + 417.3013750267123) + 5.125281761038913) - 0.031310000000000001 + 0.39211140522274643*exp(-0.01190643248316641*x_2)
feynman_test_7,ok,5,NoRef,0.7671785066706949,0.5649120311074,82,82,82,9.267103910446167,,0.1,(((6.57 + (-4.01008885957154 + (1.9368236560367404 * x_0))) - (((0.00916 + cos((-7.3100000000000005 + (-0.65 * tan((-1.5 + (-40.4 * (-5.4674033515100415 + (3.6309111090818504 * x_2))))))))) - ((((0.00949 + (-5.4674033515100415 + (3.6309111090818504 * x_2))) - (-0.00579 + (-0.00737 * inv((0.993 + (0.662 * abs((0.008369999999999999 + (-0.00792 * (-3.6016316191425464 + (1.7889994255916244 * x_4))))))))))) * (0.00045999999999999996 + (-2.87 * (-5.4800875475190685 + (3.679942846274682 * x_3))))) * (-0.0193 + (-0.00467 * (-5.4800875475190685 + (3.679942846274682 * x_3)))))) * ((0.9750000000000001 + (0.0188 * (-4.01008885957154 + (1.9368236560367404 * x_0)))) + (0.00404 + (-0.14400000000000002 * sqrt((0.36200000000000004 + (0.0228 * (-3.5817515635104775 + (1.71294374453043 * x_1)))))))))) * (0.885 + (0.128 * (-3.5817515635104775 + (1.71294374453043 * x_1))))),(0.219256799299895*x_1 + 0.42653579987065888)*(1.9368236560367404*x_0 - (0.036412284733490721*x_0 - 0.14400000000000002*sqrt(0.0390551173752938*x_1 + 0.28033606435196115) + 0.9036503294400551)*(-(0.0062920088469140469 - 0.01718533309210276*x_3)*(15.728311261379727 - 10.56143596880834*x_3)*(3.6309111090818504*x_2 - 5.4521233515100415 + 0.00737/(0.662*Abs(0.014168875450685665*x_4 - 0.036894922423608966) + 0.993)) + cos(0.65*tan(146.68880880690675*x_2 - 219.38309540100567) - 7.3100000000000005) + 0.00916) + 2.55991114042846)
feynman_test_8,ok,4,NoRef,0.8243626290427438,0.19920083878059172,30,30,30,7.941519260406494,,0.1,(((5.0 + (-3.3575040445859767 + (1.7014291673085824 * x_2))) + (-0.1 + (-0.5 * (-3.4646197585343543 + (1.7925414576254786 * x_3))))) * ((0.030000000000000002 + (0.006999999999999999 * (-3.3653065153557096 + (1.6809530999057976 * x_0)))) * ((9.8 + (0.9 * (-3.4363172184011948 + (1.7384611621281187 * x_1)))) + (0.01 + (-1.6 * sin((0.030000000000000002 + (-9.9 * (-3.4646197585343543 + (1.7925414576254786 * x_3)))))))))),(0.011766671699340581*x_0 + 0.0064428543925100383)*(1.5646150459153069*x_1 + 1.6*sin(17.746160430492239*x_3 - 34.329735609490109) + 6.7173145034389253)*(1.7014291673085824*x_2 - 0.8962707288127393*x_3 + 3.2748058346812004)
feynman_test_9,ok,5,NoRef,0.8878237913737256,3606.501111150415,51,51,51,8.92667555809021,,0.1,(-1.0 + (-0.01 * (((0.2 + (0.09000000000000001 * (-2.4930593469502407 + (0.8452017443213172 * x_2)))) * ((0.2 + (0.08600000000000001 * (-2.5627625663383364 + (0.8211078402482829 * x_3)))) * (0.09000000000000001 + (-9.0 * ((9.0 + (-9.0 * inv(((0.04 + (0.01 * (-5.185088551029865 + (3.40858213908487 * x_4)))) * ((7.0 + (1.8 * (-5.229820704398722 + (3.505187093079862 * x_1)))) - (-2.0 + (0.9 * (-5.657145228365777 + (3.711512297913349 * x_0))))))))))**2)))))**2)),-0.01*(0.09000000000000001 - 9.0*(9.0 - 9.0/((0.0340858213908487*x_4 - 0.01185088551029865)*(-3.340361068122014*x_0 + 6.309336767543752*x_1 + 4.6777534376115)))**2)**2*(0.07606815698891856*x_2 - 0.024375341225521678)**2*(0.07061527426135234*x_3 - 0.020397580705096946)**2 - 1.0
first_principles_absorption,ok,1,NoRef,0.9656645557027633,0.2059407425306451,21,21,21,5.885649919509888,,0.1,(1.6 + (1.3 * arctan(((0.01 + (0.09000000000000001 * (-0.748484636380034 + (0.08019887424858779 * x_0)))) * (35.0 + (9.0 * sin((0.9 + (90.0 * (-0.748484636380034 + (0.08019887424858779 * x_0))))))))))),1.3*atan((0.007217898682372902*x_0 - 0.05736361727420307)*(9.0*sin(7.217898682372901*x_0 - 66.4636172742031) + 35.0)) + 1.6
first_principles_bode,ok,1,BFGS,-0.003408600837349507,6.091665042003059,48,48,48,9.577951669692993,,0.1,(4.911546878772261 + (0.11032591265063606 * ((1.029284655310578 + (3.2575935324591825 * cos(((-3.9876196574019382 + (-30.42915743121091 * (0.3659119885901363 + (0.0030116213052686115 * x_0)))) + (-44.34761965682755 + (0.0449029190939804 * ((-0.6500852125096206 + (2.537679791912629 * cos(((0.13381721809700795 + (-4.975101653636686 * (0.3659119885901363 + (0.0030116213052686115 * x_0)))) * (-0.21137020086644218 + (4.1004822465008175 * abs(((-0.3664106169565217 + (-19.72614511631241 * (0.3659119885901363 + (0.0030116213052686115 * x_0)))) * (1.468634794963903 + (-4.251691177322521 * (0.3659119885901363 + (0.0030116213052686115 * x_0)))))))))))))**2)))))))**2)),0.11032591265063606*(3.2575935324591825*cos(0.09164109882120747*x_0 - 0.0449029190939804*(2.537679791912629*cos((-0.014983122135969344*x_0 - 1.6866321214232673)*(4.1004822465008175*Abs((0.01280448373304709*x_0 + 0.08710997860131847)*(0.059407678903106827*x_0 + 7.584443603684001)) - 0.21137020086644218)) - 0.6500852125096206)**2 + 59.469632821006195) + 1.029284655310578)**2 + 4.911546878772261
first_principles_hubble,ok,1,NoRef,0.42755807320729655,254.4813918561443,28,26,28,7.335934162139893,,0.1,((5.0 + (-1.0 * (-1.4730662843564242 + (1.6521438540845628 * x_0)))) * ((99.0 + (74.0 * (-1.4730662843564242 + (1.6521438540845628 * x_0)))) - (-0.01 + (-49.1 * sin((0.09000000000000001 + (-90.0 * inv((0.001 + (0.001 * (-1.4730662843564242 + (1.6521438540845628 * x_0)))))))))))),(6.4730662843564242 - 1.6521438540845628*x_0)*(122.25864520225765*x_0 + 49.1*sin((0.00014869294686761067*x_0 - 90.000042575965592)/(0.0016521438540845628*x_0 - 0.00047306628435642421)) - 9.9969050423753907)
first_principles_ideal_gas,ok,3,NoRef,0.6574673447707107,0.7858817983543743,18,18,18,4.380281209945679,,0.1,((8.0 + (-0.9 * (-1.7269481113159797 + (0.03158325643002412 * x_2)))) + ((0.01 + (0.9 * sin((-5.5 * (-14.525050446141405 + (0.04080730581327434 * x_1)))))) + (0.1 + (0.9 * (-1.6525414953354425 + (0.03695931216347938 * x_0)))))),0.03326338094713144*x_0 - 0.02842493078702171*x_2 - 0.9*sin(0.2244401819730089*x_1 - 79.887777453777728) + 8.1769659543824835
first_principles_kepler,ok,1,NoRef,0.9992261463656908,107.77511268725989,11,11,11,5.9611656665802,,0.1,((30.0 + (34.0 * (-0.9263602581597056 + (0.3029466151936684 * x_0)))) * ((62.0 + (26.0 * (-0.9263602581597056 + (0.3029466151936684 * x_0)))) + (-0.01 + (-0.001 * (-0.9263602581597056 + (0.3029466151936684 * x_0)))))),(7.876309048420185*x_0 + 37.90555964810581)*(10.30018491658473*x_0 - 1.496248777429991)
first_principles_leavitt,ok,1,BFGS,-0.011955169891117334,0.9932474699775399,25,25,25,4.63134503364563,,0.1,(13.789184441571125 + (-1.2953298362274369e-11 * abs((((4.3884675439063425 + tan((4.857534735858916 + (-56.73720197276006 * (-1.7400037114235716 + (2.09864284243919 * x_0)))))) - (-40.062467543906365 + (-0.8566024152262404 * (-1.7400037114235716 + (2.09864284243919 * x_0))))) * (63.52699017790757 + (3.4568020744389183 * (-1.7400037114235716 + (2.09864284243919 * x_0)))))))),13.789184441571125 - 1.2953298362274369e-11*Abs((7.2545929312501795*x_0 + 57.512141738727151)*(1.797702527530672*x_0 - tan(119.0711228201596*x_0 - 103.58047674425021) + 42.960443706104654))
first_principles_newton,ok,3,NoRef,0.04728889664832081,10.613696856099589,72,62,72,5.236793279647827,,0.1,(-0.033100000000000004 + (2.16 * sqrt(((44.1 + (-0.013000000000000001 * ((4.3 * (-0.613759874811038 + (7.12682274600027e-13 * x_0))))**3)) + ((((1.26 * ((-15.3 + (-0.0381 * (-0.2899960593046727 + (2.629351402398742e-30 * x_2)))))**2) - (-0.0678 + (97.10000000000001 * cos((-0.86 + (7.42 * (-0.2899960593046727 + (2.629351402398742e-30 * x_2)))))))) + ((0.48400000000000004 + (1.44 * inv(((-0.0083 + (-0.0695 * (-0.613759874811038 + (7.12682274600027e-13 * x_0)))) - (0.003909999999999999 + (-0.00375 * (-0.2899960593046727 + (2.629351402398742e-30 * x_2)))))))) + (0.00671 + (72.10000000000001 * (-0.2899960593046727 + (2.629351402398742e-30 * x_2)))))) - (-76.5 + (-7.3100000000000005 * (-0.27162048092758545 + (5.186968952067431e-30 * x_1))))))))),2.16*sqrt(((-4.95314180847019e-14*x_0 + 9.860067758995282e-33*x_2 + 0.02935882607697462)*(3.7916743039612923e-29*x_1 + 1.895762361129493e-28*x_2 - 0.013000000000000001*(3.06453378078012e-12*x_0 - 2.63916746168746)**3 + 1.26*(1.001782884313921e-31*x_2 + 15.28895115014049)**2 - 97.10000000000001*cos(1.950978740579867e-29*x_2 - 3.011770760040671) + 98.264248408552447) + 1.44)/(-4.95314180847019e-14*x_0 + 9.860067758995282e-33*x_2 + 0.02935882607697462)) - 0.033100000000000004
first_principles_planck,ok,2,NoRef,0.35030706094817987,160.21534177385934,92,88,92,7.277116060256958,,0.1,((-0.49500000000000005 + (0.0069099999999999995 * sqrt((0.0883 + (-0.0074399999999999996 * inv((-0.9840000000000001 + (-0.13 * (-0.9222249154556069 + (0.0006349597364519323 * x_1)))))))))) - (((-0.0927 + (0.06230000000000001 * (-0.9222249154556069 + (0.0006349597364519323 * x_1)))) * (0.00746 + (-0.09790000000000001 * (-0.9222249154556069 + (0.0006349597364519323 * x_1))))) - (((-0.00838 + (-0.862 * sqrt((-0.0212 + (0.7230000000000001 * (((-2.05 + (-3.48 * inv((0.868 + (-0.9222249154556069 + (0.0006349597364519323 * x_1)))))) * (-5.29 + (-18.400000000000002 * (-0.34842883289438253 + (6.020477322376928e-16 * x_0))))))**2))))) + (-9.24 + (-0.0611 * (-0.9222249154556069 + (0.0006349597364519323 * x_1))))) - (4.5 + (8.75 * sin((-46.4 + (-23.2 * ((-0.006359999999999999 + (-81.5 * (-0.34842883289438253 + (6.020477322376928e-16 * x_0)))))**2)))))))),2.459025953872616e-9*x_1**2 - 5.199666301283572e-5*x_1 + 0.0069099999999999995*sqrt(7.288702814731731e-6*x_1/(8.25447657387512e-5*x_1 + 0.8641107609907712) + 0.083740980195485099/(8.25447657387512e-5*x_1 + 0.8641107609907712)) - 0.862*sqrt(0.7230000000000001*(1.1077678273173549e-14*x_0 - 1.1210905252566392)**2*(0.001301667459726461*x_1 + 3.368838923316006)**2/(0.0006349597364519323*x_1 - 0.05422491545560691)**2 - 0.0212) + 8.75*sin(23.2*(4.906689017737196e-14*x_0 - 28.390589880892176)**2 + 46.4) - 14.172355072082832
first_principles_rydberg,ok,2,NoRef,0.9055436995044136,0.5018746153963483,14,14,14,8.98771047592163,,0.1,((-14.0 + (2.0 * (-1.95961510923864 + (0.5974436308654391 * x_0)))) + (0.1 + (-0.6 * tan((0.02 + (9.9 * (-3.60108467081408 + (0.6407623969420071 * x_1)))))))),1.194887261730878*x_0 - 0.6*tan(6.34354772972587*x_1 - 35.6307382410594) - 17.8192302184773
first_principles_schechter,ok,1,NoRef,0.25816858937378995,4.287832720571284,59,45,59,4.0701398849487305,,0.1,(((-0.0669 + (4.6000000000000005 * cos(((-0.0131 + (-0.00862 * abs((-0.00089 + (57.5 * inv((-4.79 + (-0.994 * (-0.5152265363826667 + (1.6261733659552068e-09 * x_0)))))))))) + (0.0313 + (0.0646 * inv((0.00315 + (0.00624 * (-0.5152265363826667 + (1.6261733659552068e-09 * x_0))))))))))) - ((0.864 + (5.1000000000000005 * (-0.5152265363826667 + (1.6261733659552068e-09 * x_0)))) - (0.0244 + (0.404 * (-0.5152265363826667 + (1.6261733659552068e-09 * x_0)))))) - (24.2 + (0.14300000000000002 * inv((46.7 + (0.049300000000000004 * (-0.5152265363826667 + (1.6261733659552068e-09 * x_0)))))))),((8.0170346941591702e-11*x_0 + 46.674599331756337)*(-7.6365101265256519e-9*x_0 + 4.6000000000000005*cos(((0.0182 - 0.00862*Abs((1.4386105299259332e-12*x_0 + 57.50380729969232)/(1.6164163257594755e-9*x_0 + 4.277864822835629)))*(1.014732180356049e-11*x_0 - 6.501358702784012e-5) + 0.0646)/(1.014732180356049e-11*x_0 - 6.501358702784012e-5)) - 22.686996185146996) - 0.14300000000000002)/(8.0170346941591702e-11*x_0 + 46.674599331756337)
first_principles_supernovae_zg,ok,1,NoRef,0.8813611804494053,0.10009698952227036,32,32,32,10.137934684753418,,0.1,(-0.01 + (0.6 * inv((0.5 + (0.060000000000000005 * (((-7.5 + (-7.0 * (-1.0690083287768268 + (0.03814143456527167 * x_0)))) + (0.2 + (-0.7000000000000001 * sin((0.01 + (-9.0 * ((9.0 + (-9.0 * (-1.0690083287768268 + (0.03814143456527167 * x_0)))))**2)))))))**2))))),-0.01 + 0.6/(0.060000000000000005*(-0.2669900419569017*x_0 + 0.7000000000000001*sin(9.0*(0.343272911087445*x_0 - 18.621074958991441)**2 - 0.01) + 0.18305830143778761)**2 + 0.5)
first_principles_supernovae_zr,ok,1,NoRef,0.7494689813771352,0.10979865673795847,49,49,49,5.620397090911865,,0.1,(-0.0057799999999999995 + (-0.09200000000000001 * inv((0.00902 + (-0.09240000000000001 * exp(((-0.042 + (0.9700000000000001 * (-1.6026515238622114 + (0.046431321645507846 * x_0)))) + (((0.17400000000000002 + (0.07200000000000001 * cos((-0.08310000000000001 + (2.16 * inv((0.8170000000000001 + (-4.7 * (-1.6026515238622114 + (0.046431321645507846 * x_0)))))))))) * (6.7 + (0.0459 * ((-0.009859999999999999 + (-0.00085 * ((0.0703 + (12.8 * (-1.6026515238622114 + (0.046431321645507846 * x_0)))))**3)))**2))) - (-0.060500000000000005 + (-0.0261 * (-1.6026515238622114 + (0.046431321645507846 * x_0)))))))))))),-0.0057799999999999995 - 0.09200000000000001/(0.00902 - 0.019072085916607858*exp(0.04625023949109037*x_0 + (0.0459*(-0.00085*(0.59432091706250046*x_0 - 20.443639505436307)**3 - 0.009859999999999999)**2 + 6.7)*(0.07200000000000001*cos(0.08310000000000001 - 2.16/(8.349462162152394 - 0.21822721173388688*x_0)) + 0.17400000000000002)))
first_principles_tully_fisher,ok,1,BFGS,-0.1699234742074116,1.536149150426301,30,30,30,3.7154574394226074,,0.1,(-18.232584740773895 + (-4.163939122401157 * (((0.0018573761070462297 + (-0.011232868881598896 * sin((0.007653759940613365 + (8.433123465717427 * ((78.6947292073449 + (-0.027564522576763006 * (-2.139304033980945 + (0.006687978646939128 * x_0)))))**2))))) * (2.507650056247688 + (0.38190691518176156 * (-2.139304033980945 + (0.006687978646939128 * x_0))))))**3)),-4.163939122401157*(0.0018573761070462297 - 0.011232868881598896*sin(8.433123465717427*(78.753698101688134 - 0.0001843509384064625*x_0)**2 + 0.007653759940613365))**3*(0.002554185293854014*x_0 + 1.6906350519941269)**3 - 18.232584740773895
nikuradse_1,ok,2,BFGS,0.7110285464611836,0.04969393732949652,75,75,75,5.132025957107544,,0.1,(0.10179812292438528 + (-0.6381279723893329 * inv(((68.19999731445822 + (8.4200120567846 * cos((-0.06536033442005484 + (1.7205943833069155 * abs((8.370068218065043 + (-4.52009985343799 * sin((-0.05452123255748193 + (7.009427170081553 * (-1.3445265834704199 + (0.005918071145166688 * x_0))))))))))))) * ((0.014104306319488181 + (-0.08913266150370663 * sqrt((0.010911524901686846 + (-0.00012812006751115456 * sin(((0.369967861084038 + (9.690018287491277 * inv((0.05864338825236012 + (-8.043667186640068 + (1.6172840179308134 * x_1)))))) * (-0.5462334702264225 + (0.04491029348599952 * (((0.004119351540018468 + (5.660010397523399 * (-8.043667186640068 + (1.6172840179308134 * x_1)))) + (-0.005910648459981531 + (1.6800103975233993 * (-8.043667186640068 + (1.6172840179308134 * x_1))))))**2))))))))) * (-6.470058526674076 + (-1.879755147771349 * (-1.3445265834704199 + (0.005918071145166688 * x_0))))))))),0.10179812292438528 - 0.6381279723893329/((0.01112452470000416*x_0 + 3.9426777600801298)*(0.08913266150370663*sqrt(0.010911524901686846 - 0.00012812006751115456*sin((0.369967861084038 + 9.690018287491277/(1.6172840179308134*x_1 - 7.985023798387708))*(0.04491029348599952*(11.870898323109009*x_1 - 59.042475715293638)**2 - 0.5462334702264225))) - 0.014104306319488181)*(8.4200120567846*cos(1.7205943833069155*Abs(4.52009985343799*sin(0.04148228867940703*x_0 - 9.4788823976319663) - 8.370068218065043) - 0.06536033442005484) + 68.19999731445822))
nikuradse_2,ok,1,NoRef,0.09858406013600896,0.2993329874504555,58,52,58,6.257341623306274,,0.1,((24.7 + (-0.615 * tan(((65.2 + (-0.0466 * (-1.9879774008876716 + (1.6574136973190292 * x_0)))) * ((8.26 + (0.036800000000000006 * (-1.9879774008876716 + (1.6574136973190292 * x_0)))) * (-91.2 + (-0.0882 * (-1.9879774008876716 + (1.6574136973190292 * x_0))))))))) * ((0.08800000000000001 + (-0.00498 * abs((-0.00519 + (-3.62 * (-1.9879774008876716 + (1.6574136973190292 * x_0))))))) - (-0.00251 + (-0.00954 * sin(((0.006869999999999999 + (4.32 * inv((-45.300000000000004 + (0.00817 * (-1.9879774008876716 + (1.6574136973190292 * x_0))))))) - (0.04360000000000001 + (-99.0 * (-1.9879774008876716 + (1.6574136973190292 * x_0)))))))))),-(0.615*tan((0.060992824061340285*x_0 + 8.1868424316473335)*(0.077235478295066765*x_0 - 65.292639746881368)*(0.14618388810353838*x_0 + 91.02466039324171)) - 24.7)*(0.00954*sin((2.221872319297244*x_0**2 - 7438.3337352400599*x_0 + 8924.6632552766159)/(0.013541069907096469*x_0 - 45.316241775365256)) - 0.00498*Abs(5.9998375842948859*x_0 - 7.1912881912133714) + 0.09051000000000001)
solar_flare,ok,10,BFGS,nan,nan,1,1,1,9.199958324432373,,0.1,(0.5524323151449888 + (-3.9561781787731546e-05 * inv(((-2.429065393522245 + (0.47542926051527057 * ((0.004020958302333778 + (-0.5850156253357472 * ((((((nan + (inf * x_9)) + ((-0.1496720260836786 + (-4.9183305284034216 * inv(((-0.9107613273717471 + (2.1490000008088317 * (-2.207994968177486 + (1.5549260339278073 * x_4)))) + (0.7692386726282529 + (-0.7828619564545053 * ((((0.10265085819820578 * (-0.5233405681948146 + (2.4341421776503003 * x_3))) * (((-0.017395312166188757 + (-0.08997227736502456 * sqrt(((92.10000536035616 + (-0.004187849445198309 * (-3.0 + (3.3333333333333335 * x_7)))) - (-0.00011536035615462048 + (-0.048200876095048376 * (-0.7418811204628575 + (2.0898059731348098 * x_6)))))))) * (0.005415716760335714 + (5.850182082964273 * (-1.4326457214253776 + (0.7744030926623663 * x_1))))) - (-0.008265739277266815 + (-0.0025371945902053867 * (-0.17223278830124386 + (3.1315052418407974 * x_5)))))) + (-0.03173886463560221 + (-4.692231187765961 * (-0.20412414523193148 + (5.103103630798286 * x_8))))))**2)))))) + (0.12442797391632109 + (-0.007157519494221503 * (-1.1997483391631258 + (0.4751478570943073 * x_0)))))) + (0.16612797391632095 + (-0.10904085896390302 * (-1.3712047854703497 + (1.257986041715917 * x_2))))) * (-0.8594170997579259 + (-0.29340548849412823 * (-0.17223278830124386 + (3.1315052418407974 * x_5))))) * (-3.573472704756918 + (6.7126892403483165 * (-0.7418811204628575 + (2.0898059731348098 * x_6))))))**2)))**2)) * (0.36757554416226396 + (0.397 * (nan + (inf * x_9)))))))),nan
strogatz_bacres1,ok,2,NoRef,0.9685893468903921,0.4345722312312858,24,24,24,10.002824068069458,,0.1,(((0.139 + (-6.2652814930864 + (0.45765203318264863 * x_0))) + (0.0055 + (2.02 * (-3.1009340740058042 + (0.07848210426397985 * x_1))))) * ((-0.0199 + (0.20800000000000002 * (-3.1009340740058042 + (0.07848210426397985 * x_1)))) - (0.882 + (-0.184 * cos((-0.0009199999999999999 + (97.9 * (-3.1009340740058042 + (0.07848210426397985 * x_1))))))))),(0.45765203318264863*x_0 + 0.1585338506132393*x_1 - 12.384668322578124)*(0.01632427768690781*x_1 + 0.184*cos(7.683398007443628*x_1 - 303.58236584516825) - 1.5468942873932073)
strogatz_bacres2,ok,2,NoRef,0.9201676860814285,0.6023762348002984,21,21,21,6.472336769104004,,0.1,((4.0 + (0.9 * (-6.2652814930864 + (0.45765203318264863 * x_0)))) + ((0.3 + (-2.0 * (-3.1009340740058042 + (0.07848210426397985 * x_1)))) + (-0.1 + (-0.8 * sin((0.07 + (9.0 * exp((0.9 + (3.0 * (-6.2652814930864 + (0.45765203318264863 * x_0)))))))))))),0.41188682986438378*x_0 - 0.1569642085279597*x_1 - 0.8*sin(1.52116387491563e-7*exp(1.3729560995479459*x_0) + 0.07) + 4.763114804233848
